JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2459687.82936,9.273,0.022,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.357|VERR=0.015|KREFMAG=9.617|CREFMAG=11.029|CX=1.7271|KX=1.7149|KREFERR=0.033|CREFERR=0.020|VX=1.7265|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,2.029,Z,-6.648,-8.013,,RS OPH,AAVSO,STD,101,,,
2459688.77354,11.141,0.009,,V,DKS,,ENSEMBLE,000-BBZ-425,14657R,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.732,Z,11.779,13.029,,RS OPH,AAVSO,STD,,,,
2459688.77732,12.330,0.029,,B,DKS,,ENSEMBLE,000-BBZ-425,X26828BBA,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.693,Z,12.545,13.911,,RS OPH,AAVSO,STD,,,,
2459688.827674,12.397,0.027,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,1.611,Z,,,,RS OPH,AAVSO,STD,,,,
2459688.92917,11.4,,,Vis.,CKB,,109,115,X27564EM,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459689.76734,11.357,0.010,,V,DKS,,ENSEMBLE,000-BBZ-425,14657R,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.772,Z,11.779,13.044,,RS OPH,AAVSO,STD,,,,
2459689.77066,12.504,0.013,,B,DKS,,ENSEMBLE,000-BBZ-425,X26828BBA,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.736,Z,12.545,13.968,,RS OPH,AAVSO,STD,,,,
2459690.21104,12.434,0.023,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-6.844|VERR=0.023|KREFMAG=11.175|CREFMAG=12.967|CX=1.5705|KX=1.5578|KREFERR=0.043|CREFERR=0.011|VX=1.5673|TB_BV=-0.0530|TB_BVERR=0.0110|TAVER=2.51,1,1.572,Z,-6.330,-8.217,,RS OPH,AAVSO,STD,101,,,
2459690.21279,11.239,0.017,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.160|VERR=0.017|KREFMAG=10.498|CREFMAG=12.126|CX=1.5540|KX=1.5417|KREFERR=0.026|CREFERR=0.009|VX=1.5509|TV_BV=-0.0330|TV_BVERR=0.0100|TAVER=2.51,1,1.557,Z,-7.285,-8.959,,RS OPH,AAVSO,STD,101,,,
2459690.21407,9.214,0.021,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.319|VERR=0.019|KREFMAG=9.617|CREFMAG=11.029|CX=1.5423|KX=1.5303|KREFERR=0.033|CREFERR=0.020|VX=1.5392|TI_VI=-0.0030|TI_VIERR=0.0100|TAVER=2.51,1,1.545,Z,-6.507,-7.939,,RS OPH,AAVSO,STD,101,,,
2459690.81527,11.409,0.009,,V,RBCA,,121,105,X27345EL,|OBSERVAT=BSM_NM,0,2.127,Z,-7.418,-9.070,,RS OPH,AAVSO,STD,,,,
2459690.81728,9.320,0.012,,I,RBCA,,121,105,X27345EL,|OBSERVAT=BSM_NM,0,2.091,Z,-6.694,-8.049,,RS OPH,AAVSO,STD,,,,
2459691.522,11.5,,,Vis.,TOO,,,,24.02,SCT200,,,Z,,,,RS OPH,BAA-VSS,STD,,,,BAAVSS
2459691.549,11.2,,,Vis.,PYG,U,115+3,,AAVSO X25410AKQ,,,,Z,,,,RS OPH,BAA-VSS,STD,,,,
2459691.80377,12.682,0.014,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-6.670|VERR=0.010|KREFMAG=11.175|CREFMAG=12.967|CX=1.9069|KX=1.8904|KREFERR=0.043|CREFERR=0.011|VX=1.9059|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.300,Z,-6.380,-8.265,,RS OPH,AAVSO,STD,101,,,
2459691.80668,11.444,0.011,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.013|VERR=0.008|KREFMAG=10.498|CREFMAG=12.126|CX=1.8669|KX=1.8514|KREFERR=0.026|CREFERR=0.009|VX=1.8660|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,2.240,Z,-7.344,-9.029,,RS OPH,AAVSO,STD,101,,,
2459691.80868,9.328,0.020,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.294|VERR=0.011|KREFMAG=9.617|CREFMAG=11.029|CX=1.8407|KX=1.8259|KREFERR=0.033|CREFERR=0.020|VX=1.8399|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,2.200,Z,-6.640,-7.996,,RS OPH,AAVSO,STD,101,,,
2459692.20525,12.700,0.017,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-6.754|VERR=0.017|KREFMAG=11.175|CREFMAG=12.967|CX=1.5736|KX=1.5609|KREFERR=0.043|CREFERR=0.011|VX=1.5705|TB_BV=-0.0530|TB_BVERR=0.0110|TAVER=2.51,1,1.576,Z,-6.505,-8.390,,RS OPH,AAVSO,STD,101,,,
2459692.20700,11.513,0.013,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.010|VERR=0.013|KREFMAG=10.498|CREFMAG=12.126|CX=1.5571|KX=1.5447|KREFERR=0.026|CREFERR=0.009|VX=1.5540|TV_BV=-0.0330|TV_BVERR=0.0100|TAVER=2.51,1,1.560,Z,-7.408,-9.113,,RS OPH,AAVSO,STD,101,,,
2459692.20829,9.340,0.018,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.295|VERR=0.015|KREFMAG=9.617|CREFMAG=11.029|CX=1.5452|KX=1.5331|KREFERR=0.033|CREFERR=0.020|VX=1.5421|TI_VI=-0.0030|TI_VIERR=0.0100|TAVER=2.51,1,1.548,Z,-6.609,-8.046,,RS OPH,AAVSO,STD,101,,,
2459692.70412,11.431,0.003,,V,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.482,Z,,,,RS OPH,AAVSO,STD,,,,
2459692.705069,12.557,0.006,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.465,Z,,,,RS OPH,AAVSO,STD,,,,
2459692.705891,10.428,0.002,,R,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.446,Z,,,,RS OPH,AAVSO,STD,,,,
2459692.70669,9.364,0.002,,I,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.431,Z,,,,RS OPH,AAVSO,STD,,,,
2459693.23424,12.562,0.013,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-7.242|VERR=0.012|KREFMAG=11.175|CREFMAG=12.967|CX=1.3393|KX=1.3318|KREFERR=0.043|CREFERR=0.011|VX=1.3373|TB_BV=-0.0530|TB_BVERR=0.0110|TAVER=2.51,1,1.340,Z,-6.854,-8.677,,RS OPH,AAVSO,STD,101,,,
2459693.23597,11.401,0.012,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.237|VERR=0.012|KREFMAG=10.498|CREFMAG=12.126|CX=1.3298|KX=1.3226|KREFERR=0.026|CREFERR=0.009|VX=1.3279|TV_BV=-0.0330|TV_BVERR=0.0100|TAVER=2.51,1,1.331,Z,-7.523,-9.180,,RS OPH,AAVSO,STD,101,,,
2459693.23726,9.373,0.017,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.280|VERR=0.014|KREFMAG=9.617|CREFMAG=11.029|CX=1.3229|KX=1.3158|KREFERR=0.033|CREFERR=0.020|VX=1.3210|TI_VI=-0.0030|TI_VIERR=0.0100|TAVER=2.51,1,1.324,Z,-6.627,-7.999,,RS OPH,AAVSO,STD,101,,,
2459693.554,11.5,,,Vis.,TOO,,,,24.02,SCT200,,,Z,,,,RS OPH,BAA-VSS,STD,,,,BAAVSS
2459693.692315,11.288,0.002,,V,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.681,Z,,,,RS OPH,AAVSO,STD,,,,
2459693.693275,12.422,0.005,,B,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.660,Z,,,,RS OPH,AAVSO,STD,,,,
2459693.694086,10.362,0.002,,R,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.637,Z,,,,RS OPH,AAVSO,STD,,,,
2459693.694884,9.320,0.002,,I,RFDA,,ENSEMBLE,,X28540FN,REMOTELY FROM BURKE-GAFFNEY OBSERVATORY (PLANEWAVE CDK24 TELESCOPE).,0,2.619,Z,,,,RS OPH,AAVSO,STD,,,,
2459693.81184,12.546,0.013,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-6.968|VERR=0.009|KREFMAG=11.175|CREFMAG=12.967|CX=1.7393|KX=1.7268|KREFERR=0.043|CREFERR=0.011|VX=1.7387|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.042,Z,-6.543,-8.407,,RS OPH,AAVSO,STD,101,,,
2459693.81473,11.334,0.010,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.231|VERR=0.007|KREFMAG=10.498|CREFMAG=12.126|CX=1.7089|KX=1.6972|KREFERR=0.026|CREFERR=0.009|VX=1.7084|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,1.998,Z,-7.451,-9.098,,RS OPH,AAVSO,STD,101,,,
2459693.81672,9.305,0.019,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.426|VERR=0.011|KREFMAG=9.617|CREFMAG=11.029|CX=1.6890|KX=1.6777|KREFERR=0.033|CREFERR=0.020|VX=1.6885|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,1.968,Z,-6.745,-8.071,,RS OPH,AAVSO,STD,101,,,
2459694.80150,12.524,0.011,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-6.722|VERR=0.010|KREFMAG=11.175|CREFMAG=12.967|CX=1.8279|KX=1.8134|KREFERR=0.043|CREFERR=0.011|VX=1.8271|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.175,Z,-6.277,-8.149,,RS OPH,AAVSO,STD,101,,,
2459694.80427,11.492,0.010,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-7.887|VERR=0.009|KREFMAG=10.498|CREFMAG=12.126|CX=1.7941|KX=1.7804|KREFERR=0.026|CREFERR=0.009|VX=1.7934|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,2.128,Z,-7.259,-8.909,,RS OPH,AAVSO,STD,101,,,
2459694.80626,9.408,0.020,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.153|VERR=0.012|KREFMAG=9.617|CREFMAG=11.029|CX=1.7709|KX=1.7577|KREFERR=0.033|CREFERR=0.020|VX=1.7702|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,2.092,Z,-6.577,-7.907,,RS OPH,AAVSO,STD,101,,,
2459694.91723,11.506,0.007,,V,DKS,,ENSEMBLE,000-BBZ-425,14657R,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.266,Z,11.779,13.016,,RS OPH,AAVSO,STD,,,,
2459694.92076,12.657,0.009,,B,DKS,,ENSEMBLE,000-BBZ-425,X26828BBA,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.274,Z,12.545,13.905,,RS OPH,AAVSO,STD,,,,
2459695.75781,11.644,0.009,,V,DKS,,ENSEMBLE,000-BBZ-425,14657R,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.694,Z,11.779,13.029,,RS OPH,AAVSO,STD,,,,
2459695.76101,12.712,0.012,,B,DKS,,ENSEMBLE,000-BBZ-425,X26828BBA,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.664,Z,12.545,13.948,,RS OPH,AAVSO,STD,,,,
2459695.79997,12.595,0.011,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-6.627|VERR=0.010|KREFMAG=11.175|CREFMAG=12.967|CX=1.8130|KX=1.7989|KREFERR=0.043|CREFERR=0.011|VX=1.8123|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.154,Z,-6.253,-8.133,,RS OPH,AAVSO,STD,101,,,
2459695.80287,11.571,0.010,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-7.756|VERR=0.009|KREFMAG=10.498|CREFMAG=12.126|CX=1.7785|KX=1.7651|KREFERR=0.026|CREFERR=0.009|VX=1.7778|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,2.104,Z,-7.207,-8.890,,RS OPH,AAVSO,STD,101,,,
2459695.80486,9.509,0.020,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.047|VERR=0.012|KREFMAG=9.617|CREFMAG=11.029|CX=1.7559|KX=1.7431|KREFERR=0.033|CREFERR=0.020|VX=1.7553|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,2.069,Z,-6.571,-7.891,,RS OPH,AAVSO,STD,101,,,
2459696.92431,11.6,,,Vis.,CKB,,115,121,X27564EM,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459697.7625,11.7,,,Vis.,MOW,,115,121,X23039XB,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459697.79247,12.322,0.010,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-7.094|VERR=0.009|KREFMAG=11.175|CREFMAG=12.967|CX=1.8385|KX=1.8237|KREFERR=0.043|CREFERR=0.011|VX=1.8377|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.194,Z,-6.447,-8.306,,RS OPH,AAVSO,STD,101,,,
2459697.79535,11.320,0.009,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.162|VERR=0.008|KREFMAG=10.498|CREFMAG=12.126|CX=1.8028|KX=1.7889|KREFERR=0.026|CREFERR=0.009|VX=1.8021|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,2.141,Z,-7.361,-9.028,,RS OPH,AAVSO,STD,101,,,
2459697.79735,9.378,0.017,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.307|VERR=0.011|KREFMAG=9.617|CREFMAG=11.029|CX=1.7792|KX=1.7658|KREFERR=0.033|CREFERR=0.020|VX=1.7785|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,2.105,Z,-6.695,-8.039,,RS OPH,AAVSO,STD,101,,,
2459698.6236,11.4,,,Vis.,GZN,,110,115,5296AQSZ,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459698.70767,12.425,0.014,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NH2|VMAGINS=-6.357|VERR=0.014|KREFMAG=11.175|CREFMAG=12.967|CX=2.3589|KX=2.3379|KREFERR=0.043|CREFERR=0.011|VX=2.3588|TB_BV=-0.0260|TB_BVERR=0.0140|TAVER=2.51,1,2.497,Z,-5.818,-7.661,,RS OPH,AAVSO,STD,101,,,
2459698.71093,11.466,0.011,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NH2|VMAGINS=-7.431|VERR=0.011|KREFMAG=10.498|CREFMAG=12.126|CX=2.3000|KX=2.2804|KREFERR=0.026|CREFERR=0.009|VX=2.2999|TV_BV=-0.0520|TV_BVERR=0.0120|TAVER=2.51,1,2.431,Z,-6.777,-8.418,,RS OPH,AAVSO,STD,101,,,
2459698.71340,9.460,0.027,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NH2|VMAGINS=-7.600|VERR=0.015|KREFMAG=9.617|CREFMAG=11.029|CX=2.2579|KX=2.2394|KREFERR=0.033|CREFERR=0.020|VX=2.2580|TI_VI=-0.0440|TI_VIERR=0.0240|TAVER=2.51,1,2.382,Z,-6.071,-7.429,,RS OPH,AAVSO,STD,101,,,
2459698.75683,11.406,0.007,,V,DKS,,ENSEMBLE,000-BBZ-425,14657R,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.623,Z,11.779,13.043,,RS OPH,AAVSO,STD,,,,
2459698.76026,12.342,0.024,,B,DKS,,ENSEMBLE,000-BBZ-425,X26828BBA,ERROR: V-C STDDEV+C POISSON IN QUAD; ENSEMBLE: 000-BBZ-422;000-BBZ-470,1,1.595,Z,12.545,13.934,,RS OPH,AAVSO,STD,,,,
2459699.30399,12.121,0.011,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-7.568|VERR=0.011|KREFMAG=11.175|CREFMAG=12.967|CX=1.1077|KX=1.1068|KREFERR=0.043|CREFERR=0.011|VX=1.1071|TB_BV=-0.0530|TB_BVERR=0.0110|TAVER=2.51,1,1.107,Z,-6.727,-8.562,,RS OPH,AAVSO,STD,101,,,
2459699.30574,11.183,0.011,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.407|VERR=0.011|KREFMAG=10.498|CREFMAG=12.126|CX=1.1068|KX=1.1060|KREFERR=0.026|CREFERR=0.009|VX=1.1062|TV_BV=-0.0330|TV_BVERR=0.0100|TAVER=2.51,1,1.106,Z,-7.467,-9.149,,RS OPH,AAVSO,STD,101,,,
2459699.30703,9.383,0.015,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.313|VERR=0.013|KREFMAG=9.617|CREFMAG=11.029|CX=1.1063|KX=1.1055|KREFERR=0.033|CREFERR=0.020|VX=1.1057|TI_VI=-0.0030|TI_VIERR=0.0100|TAVER=2.51,1,1.106,Z,-6.669,-8.031,,RS OPH,AAVSO,STD,101,,,
2459699.491,11.3,,,Vis.,TOO,,,,24.02,SCT200,,,Z,,,,RS OPH,BAA-VSS,STD,,,,BAAVSS
2459699.524,11.4,,,Vis.,PYG,,115+1,,AAVSO X25410AKQ,,,,Z,,,,RS OPH,BAA-VSS,STD,,,,
2459699.6299,11.4,,,Vis.,GZN,,110,115,5296AQSZ,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459699.724244,11.351,0.0056,,V,DPK,,000-BBZ-470,000-BBZ-425,X27904W,,0,2.148,Z, 12.124,12.946,,RS OPH,AAVSO,STD,,,,
2459700.24701,12.057,0.012,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-7.588|VERR=0.012|KREFMAG=11.175|CREFMAG=12.967|CX=1.2032|KX=1.1989|KREFERR=0.043|CREFERR=0.011|VX=1.2019|TB_BV=-0.0530|TB_BVERR=0.0110|TAVER=2.51,1,1.203,Z,-6.680,-8.521,,RS OPH,AAVSO,STD,101,,,
2459700.24876,11.177,0.011,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.422|VERR=0.011|KREFMAG=10.498|CREFMAG=12.126|CX=1.1978|KX=1.1936|KREFERR=0.026|CREFERR=0.009|VX=1.1965|TV_BV=-0.0330|TV_BVERR=0.0100|TAVER=2.51,1,1.198,Z,-7.474,-9.143,,RS OPH,AAVSO,STD,101,,,
2459700.25006,9.345,0.015,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.358|VERR=0.013|KREFMAG=9.617|CREFMAG=11.029|CX=1.1938|KX=1.1898|KREFERR=0.033|CREFERR=0.020|VX=1.1926|TI_VI=-0.0030|TI_VIERR=0.0100|TAVER=2.51,1,1.194,Z,-6.676,-8.031,,RS OPH,AAVSO,STD,101,,,
2459700.55,11.4,,,Vis.,JLZ,,115,110,7611JY,,,,Z,,,,RS OPH,MCSE,STD,,,,
2459700.6174,11.4,,,Vis.,GZN,,110,115,5296AQSZ,,,,Z,,,,RS OPH,AAVSO,STD,,,,
2459701.28063,12.288,0.012,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-7.302|VERR=0.012|KREFMAG=11.175|CREFMAG=12.967|CX=1.1240|KX=1.1221|KREFERR=0.043|CREFERR=0.011|VX=1.1232|TB_BV=-0.0530|TB_BVERR=0.0110|TAVER=2.51,1,1.124,Z,-6.626,-8.488,,RS OPH,AAVSO,STD,101,,,
2459701.28237,11.389,0.012,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.201|VERR=0.012|KREFMAG=10.498|CREFMAG=12.126|CX=1.1218|KX=1.1200|KREFERR=0.026|CREFERR=0.009|VX=1.1210|TV_BV=-0.0330|TV_BVERR=0.0100|TAVER=2.51,1,1.121,Z,-7.466,-9.096,,RS OPH,AAVSO,STD,101,,,
2459701.28367,9.410,0.017,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_BERRY|VMAGINS=-8.210|VERR=0.014|KREFMAG=9.617|CREFMAG=11.029|CX=1.1203|KX=1.1185|KREFERR=0.033|CREFERR=0.020|VX=1.1195|TI_VI=-0.0030|TI_VIERR=0.0100|TAVER=2.51,1,1.120,Z,-6.594,-7.983,,RS OPH,AAVSO,STD,101,,,
2459701.69961,12.433,0.014,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NH2|VMAGINS=-6.359|VERR=0.014|KREFMAG=11.175|CREFMAG=12.967|CX=2.3564|KX=2.3355|KREFERR=0.043|CREFERR=0.011|VX=2.3563|TB_BV=-0.0260|TB_BVERR=0.0140|TAVER=2.51,1,2.494,Z,-5.828,-7.639,,RS OPH,AAVSO,STD,101,,,
2459701.70282,11.466,0.012,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NH2|VMAGINS=-7.397|VERR=0.012|KREFMAG=10.498|CREFMAG=12.126|CX=2.2985|KX=2.2790|KREFERR=0.026|CREFERR=0.009|VX=2.2985|TV_BV=-0.0520|TV_BVERR=0.0120|TAVER=2.51,1,2.429,Z,-6.744,-8.402,,RS OPH,AAVSO,STD,101,,,
2459701.70530,9.570,0.025,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NH2|VMAGINS=-7.512|VERR=0.016|KREFMAG=9.617|CREFMAG=11.029|CX=2.2564|KX=2.2380|KREFERR=0.033|CREFERR=0.020|VX=2.2565|TI_VI=-0.0440|TI_VIERR=0.0240|TAVER=2.51,1,2.380,Z,-6.088,-7.376,,RS OPH,AAVSO,STD,101,,,
2459701.77420,12.427,0.011,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-6.923|VERR=0.010|KREFMAG=11.175|CREFMAG=12.967|CX=1.9397|KX=1.9224|KREFERR=0.043|CREFERR=0.011|VX=1.9386|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.349,Z,-6.381,-8.208,,RS OPH,AAVSO,STD,101,,,
2459701.77696,11.436,0.009,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.030|VERR=0.009|KREFMAG=10.498|CREFMAG=12.126|CX=1.8999|KX=1.8836|KREFERR=0.026|CREFERR=0.009|VX=1.8989|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,2.292,Z,-7.345,-8.970,,RS OPH,AAVSO,STD,101,,,
2459701.77896,9.515,0.018,,I,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-8.142|VERR=0.012|KREFMAG=9.617|CREFMAG=11.029|CX=1.8724|KX=1.8568|KREFERR=0.033|CREFERR=0.020|VX=1.8715|TI_VI=-0.0460|TI_VIERR=0.0160|TAVER=2.51,1,2.249,Z,-6.666,-7.967,,RS OPH,AAVSO,STD,101,,,
2459702.4722,11.4,,,Vis.,MUY,,109,115,X25294KJ,,,,Z,,,,RS OPH,VVS,STD,,,,
2459702.76919,12.396,0.011,,B,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-6.702|VERR=0.011|KREFMAG=11.175|CREFMAG=12.967|CX=1.9744|KX=1.9562|KREFERR=0.043|CREFERR=0.011|VX=1.9732|TB_BV=0.0120|TB_BVERR=0.0250|TAVER=2.51,1,2.404,Z,-6.130,-8.004,,RS OPH,AAVSO,STD,101,,,
2459702.77193,11.433,0.009,,V,RBCA,,000-BBZ-470,000-BBZ-382,X27345EL,|OBSERVAT=BSM_NM|VMAGINS=-7.815|VERR=0.009|KREFMAG=10.498|CREFMAG=12.126|CX=1.9329|KX=1.9158|KREFERR=0.026|CREFERR=0.009|VX=1.9318|TV_BV=-0.0330|TV_BVERR=0.0180|TAVER=2.51,1,2.344,Z,-7.126,-8.805,,RS OPH,AAVSO,STD,101,,,
